datasource,week,vx_manufacturer,dose,ageband,percentage
TEST,20201102,AstraZeneca,2,all_agebands,0
TEST,20201102,J&J,1,0-4,0
TEST,20201102,J&J,1,5-11,0
TEST,20201102,J&J,1,12-17,0
TEST,20201102,J&J,1,18-24,0
TEST,20201102,J&J,1,25-29,0
TEST,20201102,J&J,1,30-39,0
TEST,20201102,J&J,1,40-49,0
TEST,20201102,J&J,1,50-59,0
TEST,20201102,J&J,1,60-69,0
TEST,20201102,J&J,1,70-79,0
TEST,20201102,J&J,1,80+,0
TEST,20201102,J&J,1,60+,0
TEST,20201102,J&J,1,all_agebands,0
TEST,20201102,J&J,2,0-4,0
TEST,20201102,J&J,2,5-11,0
TEST,20201102,J&J,2,12-17,0
TEST,20201102,J&J,2,18-24,0
TEST,20201102,J&J,2,25-29,0
TEST,20201102,J&J,2,30-39,0
TEST,20201102,J&J,2,40-49,0
TEST,20201102,J&J,2,50-59,0
TEST,20201102,J&J,2,60-69,0
TEST,20201102,J&J,2,70-79,0
TEST,20201102,J&J,2,80+,0
TEST,20201102,J&J,2,60+,0
TEST,20201102,J&J,2,all_agebands,0
TEST,20201102,Moderna,1,0-4,0
TEST,20201102,Moderna,1,5-11,0
TEST,20201102,Moderna,1,12-17,0
TEST,20201102,Moderna,1,18-24,0
TEST,20201102,Moderna,1,25-29,0
TEST,20201102,Moderna,1,30-39,0
TEST,20201102,Moderna,1,40-49,0
TEST,20201102,Moderna,1,50-59,0
TEST,20201102,Moderna,1,60-69,0
TEST,20201102,Moderna,1,70-79,0
TEST,20201102,Moderna,1,80+,0
TEST,20201102,Moderna,1,60+,0
TEST,20201102,Moderna,1,all_agebands,0
TEST,20201102,Moderna,2,0-4,0
TEST,20201102,Moderna,2,5-11,0
TEST,20201102,Moderna,2,12-17,0
TEST,20201102,Moderna,2,18-24,0
TEST,20201102,Moderna,2,25-29,0
TEST,20201102,Moderna,2,30-39,0
TEST,20201102,Moderna,2,40-49,0
TEST,20201102,Moderna,2,50-59,0
TEST,20201102,Moderna,2,60-69,0
TEST,20201102,Moderna,2,70-79,0
TEST,20201102,Moderna,2,80+,0
TEST,20201102,Moderna,2,60+,0
TEST,20201102,Moderna,2,all_agebands,0
TEST,20201102,Pfizer,1,0-4,0
TEST,20201102,Pfizer,1,5-11,0
TEST,20201102,Pfizer,1,12-17,0
TEST,20201102,Pfizer,1,18-24,0
TEST,20201102,Pfizer,1,25-29,0
TEST,20201102,Pfizer,1,30-39,0
TEST,20201102,Pfizer,1,40-49,0
TEST,20201102,Pfizer,1,50-59,0
TEST,20201102,Pfizer,1,60-69,0
TEST,20201102,Pfizer,1,70-79,0
TEST,20201102,Pfizer,1,80+,0
TEST,20201102,Pfizer,1,60+,0
TEST,20201102,Pfizer,1,all_agebands,0
TEST,20201102,Pfizer,2,0-4,0
TEST,20201102,Pfizer,2,5-11,0
TEST,20201102,Pfizer,2,12-17,0
TEST,20201102,Pfizer,2,18-24,0
TEST,20201102,Pfizer,2,25-29,0
TEST,20201102,Pfizer,2,30-39,0
TEST,20201102,Pfizer,2,40-49,0
TEST,20201102,Pfizer,2,50-59,0
TEST,20201102,Pfizer,2,60-69,0
TEST,20201102,Pfizer,2,70-79,0
TEST,20201102,Pfizer,2,80+,0
TEST,20201102,Pfizer,2,60+,0
TEST,20201102,Pfizer,2,all_agebands,0
TEST,20201102,UKN,1,0-4,0
TEST,20201102,UKN,1,5-11,0
TEST,20201102,UKN,1,12-17,0
TEST,20201102,UKN,1,18-24,0
TEST,20201102,UKN,1,25-29,0
TEST,20201102,UKN,1,30-39,0
TEST,20201102,UKN,1,40-49,0
TEST,20201102,UKN,1,50-59,0
TEST,20201102,UKN,1,60-69,0
TEST,20201102,UKN,1,70-79,0
TEST,20201102,UKN,1,80+,0
TEST,20201102,UKN,1,60+,0
TEST,20201102,UKN,1,all_agebands,0
TEST,20201102,UKN,2,0-4,0
TEST,20201102,UKN,2,5-11,0
TEST,20201102,UKN,2,12-17,0
TEST,20201102,UKN,2,18-24,0
TEST,20201102,UKN,2,25-29,0
TEST,20201102,UKN,2,30-39,0
TEST,20201102,UKN,2,40-49,0
TEST,20201102,UKN,2,50-59,0
TEST,20201102,UKN,2,60-69,0
TEST,20201102,UKN,2,70-79,0
TEST,20201102,UKN,2,80+,0
TEST,20201102,UKN,2,60+,0
TEST,20201102,UKN,2,all_agebands,0
TEST,20201109,AstraZeneca,1,0-4,0
TEST,20201109,AstraZeneca,1,5-11,0
TEST,20201109,AstraZeneca,1,12-17,0
TEST,20201109,AstraZeneca,1,18-24,0
TEST,20201109,AstraZeneca,1,25-29,0
TEST,20201109,AstraZeneca,1,30-39,0
TEST,20201109,AstraZeneca,1,40-49,0
TEST,20201109,AstraZeneca,1,50-59,0
TEST,20201109,AstraZeneca,1,60-69,0
TEST,20201109,AstraZeneca,1,70-79,0
TEST,20201109,AstraZeneca,1,80+,0
TEST,20201109,AstraZeneca,1,60+,0
TEST,20201109,AstraZeneca,1,all_agebands,0
TEST,20201109,AstraZeneca,2,0-4,0
TEST,20201109,AstraZeneca,2,5-11,0
TEST,20201109,AstraZeneca,2,12-17,0
TEST,20201109,AstraZeneca,2,18-24,0
TEST,20201109,AstraZeneca,2,25-29,0
TEST,20201109,AstraZeneca,2,30-39,0
TEST,20201109,AstraZeneca,2,40-49,0
TEST,20201109,AstraZeneca,2,50-59,0
TEST,20201109,AstraZeneca,2,60-69,0
TEST,20201109,AstraZeneca,2,70-79,0
TEST,20201109,AstraZeneca,2,80+,0
TEST,20201109,AstraZeneca,2,60+,0
TEST,20201109,AstraZeneca,2,all_agebands,0
TEST,20201109,J&J,1,0-4,0
TEST,20201109,J&J,1,5-11,0
TEST,20201109,J&J,1,12-17,0
TEST,20201109,J&J,1,18-24,0
TEST,20201109,J&J,1,25-29,0
TEST,20201109,J&J,1,30-39,0
TEST,20201109,J&J,1,40-49,0
TEST,20201109,J&J,1,50-59,0
TEST,20201109,J&J,1,60-69,0
TEST,20201109,J&J,1,70-79,0
TEST,20201109,J&J,1,80+,0
TEST,20201109,J&J,1,60+,0
TEST,20201109,J&J,1,all_agebands,0
TEST,20201109,J&J,2,0-4,0
TEST,20201109,J&J,2,5-11,0
TEST,20201109,J&J,2,12-17,0
TEST,20201109,J&J,2,18-24,0
TEST,20201109,J&J,2,25-29,0
TEST,20201109,J&J,2,30-39,0
TEST,20201109,J&J,2,40-49,0
TEST,20201109,J&J,2,50-59,0
TEST,20201109,J&J,2,60-69,0
TEST,20201109,J&J,2,70-79,0
TEST,20201109,J&J,2,80+,0
TEST,20201109,J&J,2,60+,0
TEST,20201109,J&J,2,all_agebands,0
TEST,20201109,Moderna,1,0-4,0
TEST,20201109,Moderna,1,5-11,0
TEST,20201109,Moderna,1,12-17,0
TEST,20201109,Moderna,1,18-24,0
TEST,20201109,Moderna,1,25-29,0
TEST,20201109,Moderna,1,30-39,0
TEST,20201109,Moderna,1,40-49,0
TEST,20201109,Moderna,1,50-59,0
TEST,20201109,Moderna,1,60-69,0
TEST,20201109,Moderna,1,70-79,0
TEST,20201109,Moderna,1,80+,0
TEST,20201109,Moderna,1,60+,0
TEST,20201109,Moderna,1,all_agebands,0
TEST,20201109,Moderna,2,0-4,0
TEST,20201109,Moderna,2,5-11,0
TEST,20201109,Moderna,2,12-17,0
TEST,20201109,Moderna,2,18-24,0
TEST,20201109,Moderna,2,25-29,0
TEST,20201109,Moderna,2,30-39,0
TEST,20201109,Moderna,2,40-49,0
TEST,20201109,Moderna,2,50-59,0
TEST,20201109,Moderna,2,60-69,0
TEST,20201109,Moderna,2,70-79,0
TEST,20201109,Moderna,2,80+,0
TEST,20201109,Moderna,2,60+,0
TEST,20201109,Moderna,2,all_agebands,0
TEST,20201109,Pfizer,1,0-4,0
TEST,20201109,Pfizer,1,5-11,0
TEST,20201109,Pfizer,1,12-17,0
TEST,20201109,Pfizer,1,18-24,0
TEST,20201109,Pfizer,1,25-29,0
TEST,20201109,Pfizer,1,30-39,0
TEST,20201109,Pfizer,1,40-49,0
TEST,20201109,Pfizer,1,50-59,0
TEST,20201109,Pfizer,1,60-69,0
TEST,20201109,Pfizer,1,70-79,0
TEST,20201109,Pfizer,1,80+,0
TEST,20201109,Pfizer,1,60+,0
TEST,20201109,Pfizer,1,all_agebands,0
TEST,20201109,Pfizer,2,0-4,0
TEST,20201109,Pfizer,2,5-11,0
TEST,20201109,Pfizer,2,12-17,0
TEST,20201109,Pfizer,2,18-24,0
TEST,20201109,Pfizer,2,25-29,0
TEST,20201109,Pfizer,2,30-39,0
TEST,20201109,Pfizer,2,40-49,0
TEST,20201109,Pfizer,2,50-59,0
TEST,20201109,Pfizer,2,60-69,0
TEST,20201109,Pfizer,2,70-79,0
TEST,20201109,Pfizer,2,80+,0
TEST,20201109,Pfizer,2,60+,0
TEST,20201109,Pfizer,2,all_agebands,0
TEST,20201109,UKN,1,0-4,0
TEST,20201109,UKN,1,5-11,0
TEST,20201109,UKN,1,12-17,0
TEST,20201109,UKN,1,18-24,0
TEST,20201109,UKN,1,25-29,0
TEST,20201109,UKN,1,30-39,0
TEST,20201109,UKN,1,40-49,0
TEST,20201109,UKN,1,50-59,0
TEST,20201109,UKN,1,60-69,0
TEST,20201109,UKN,1,70-79,0
TEST,20201109,UKN,1,80+,0
TEST,20201109,UKN,1,60+,0
TEST,20201109,UKN,1,all_agebands,0
TEST,20201109,UKN,2,0-4,0
TEST,20201109,UKN,2,5-11,0
TEST,20201109,UKN,2,12-17,0
TEST,20201109,UKN,2,18-24,0
TEST,20201109,UKN,2,25-29,0
TEST,20201109,UKN,2,30-39,0
TEST,20201109,UKN,2,40-49,0
TEST,20201109,UKN,2,50-59,0
TEST,20201109,UKN,2,60-69,0
TEST,20201109,UKN,2,70-79,0
TEST,20201109,UKN,2,80+,0
TEST,20201109,UKN,2,60+,0
TEST,20201109,UKN,2,all_agebands,0
TEST,20201116,AstraZeneca,1,0-4,0
TEST,20201116,AstraZeneca,1,5-11,0
TEST,20201116,AstraZeneca,1,12-17,0
TEST,20201116,AstraZeneca,1,18-24,0
TEST,20201116,AstraZeneca,1,25-29,0
TEST,20201116,AstraZeneca,1,30-39,0
TEST,20201116,AstraZeneca,1,40-49,0
TEST,20201116,AstraZeneca,1,50-59,0
TEST,20201116,AstraZeneca,1,60-69,0
TEST,20201116,AstraZeneca,1,70-79,0
TEST,20201116,AstraZeneca,1,80+,0
TEST,20201116,AstraZeneca,1,60+,0
TEST,20201116,AstraZeneca,1,all_agebands,0
TEST,20201116,AstraZeneca,2,0-4,0
TEST,20201116,AstraZeneca,2,5-11,0
TEST,20201116,AstraZeneca,2,12-17,0
TEST,20201116,AstraZeneca,2,18-24,0
TEST,20201116,AstraZeneca,2,25-29,0
TEST,20201116,AstraZeneca,2,30-39,0
TEST,20201116,AstraZeneca,2,40-49,0
TEST,20201116,AstraZeneca,2,50-59,0
TEST,20201116,AstraZeneca,2,60-69,0
TEST,20201116,AstraZeneca,2,70-79,0
TEST,20201116,AstraZeneca,2,80+,0
TEST,20201116,AstraZeneca,2,60+,0
TEST,20201116,AstraZeneca,2,all_agebands,0
TEST,20201116,J&J,1,0-4,0
TEST,20201116,J&J,1,5-11,0
TEST,20201116,J&J,1,12-17,0
TEST,20201116,J&J,1,18-24,0
TEST,20201116,J&J,1,25-29,0
TEST,20201116,J&J,1,30-39,0
TEST,20201116,J&J,1,40-49,0
TEST,20201116,J&J,1,50-59,0
TEST,20201116,J&J,1,60-69,0
TEST,20201116,J&J,1,70-79,0
TEST,20201116,J&J,1,80+,0
TEST,20201116,J&J,1,60+,0
TEST,20201116,J&J,1,all_agebands,0
TEST,20201116,J&J,2,0-4,0
TEST,20201116,J&J,2,5-11,0
TEST,20201116,J&J,2,12-17,0
TEST,20201116,J&J,2,18-24,0
TEST,20201116,J&J,2,25-29,0
TEST,20201116,J&J,2,30-39,0
TEST,20201116,J&J,2,40-49,0
TEST,20201116,J&J,2,50-59,0
TEST,20201116,J&J,2,60-69,0
TEST,20201116,J&J,2,70-79,0
TEST,20201116,J&J,2,80+,0
TEST,20201116,J&J,2,60+,0
TEST,20201116,J&J,2,all_agebands,0
TEST,20201116,Moderna,1,0-4,0
TEST,20201116,Moderna,1,5-11,0
TEST,20201116,Moderna,1,12-17,0
TEST,20201116,Moderna,1,18-24,0
TEST,20201116,Moderna,1,25-29,0
TEST,20201116,Moderna,1,30-39,0
TEST,20201116,Moderna,1,40-49,0
TEST,20201116,Moderna,1,50-59,0
TEST,20201116,Moderna,1,60-69,0
TEST,20201116,Moderna,1,70-79,0
TEST,20201116,Moderna,1,80+,0
TEST,20201116,Moderna,1,60+,0
TEST,20201116,Moderna,1,all_agebands,0
TEST,20201116,Moderna,2,0-4,0
TEST,20201116,Moderna,2,5-11,0
TEST,20201116,Moderna,2,12-17,0
TEST,20201116,Moderna,2,18-24,0
TEST,20201116,Moderna,2,25-29,0
TEST,20201116,Moderna,2,30-39,0
TEST,20201116,Moderna,2,40-49,0
TEST,20201116,Moderna,2,50-59,0
TEST,20201116,Moderna,2,60-69,0
TEST,20201116,Moderna,2,70-79,0
TEST,20201116,Moderna,2,80+,0
TEST,20201116,Moderna,2,60+,0
TEST,20201116,Moderna,2,all_agebands,0
TEST,20201116,Pfizer,1,0-4,0
TEST,20201116,Pfizer,1,5-11,0
TEST,20201116,Pfizer,1,12-17,0
TEST,20201116,Pfizer,1,18-24,0
TEST,20201116,Pfizer,1,25-29,0
TEST,20201116,Pfizer,1,30-39,0
TEST,20201116,Pfizer,1,40-49,0
TEST,20201116,Pfizer,1,50-59,0
TEST,20201116,Pfizer,1,60-69,0
TEST,20201116,Pfizer,1,70-79,0
TEST,20201116,Pfizer,1,80+,0
TEST,20201116,Pfizer,1,60+,0
TEST,20201116,Pfizer,1,all_agebands,0
TEST,20201116,Pfizer,2,0-4,0
TEST,20201116,Pfizer,2,5-11,0
TEST,20201116,Pfizer,2,12-17,0
TEST,20201116,Pfizer,2,18-24,0
TEST,20201116,Pfizer,2,25-29,0
TEST,20201116,Pfizer,2,30-39,0
TEST,20201116,Pfizer,2,40-49,0
TEST,20201116,Pfizer,2,50-59,0
TEST,20201116,Pfizer,2,60-69,0
TEST,20201116,Pfizer,2,70-79,0
TEST,20201116,Pfizer,2,80+,0
TEST,20201116,Pfizer,2,60+,0
TEST,20201116,Pfizer,2,all_agebands,0
TEST,20201116,UKN,1,0-4,0
TEST,20201116,UKN,1,5-11,0
TEST,20201116,UKN,1,12-17,0
TEST,20201116,UKN,1,18-24,0
TEST,20201116,UKN,1,25-29,0
TEST,20201116,UKN,1,30-39,0
TEST,20201116,UKN,1,40-49,0
TEST,20201116,UKN,1,50-59,0
TEST,20201116,UKN,1,60-69,0
TEST,20201116,UKN,1,70-79,0
TEST,20201116,UKN,1,80+,0
TEST,20201116,UKN,1,60+,0
TEST,20201116,UKN,1,all_agebands,0
TEST,20201116,UKN,2,0-4,0
TEST,20201116,UKN,2,5-11,0
TEST,20201116,UKN,2,12-17,0
TEST,20201116,UKN,2,18-24,0
TEST,20201116,UKN,2,25-29,0
TEST,20201116,UKN,2,30-39,0
TEST,20201116,UKN,2,40-49,0
TEST,20201116,UKN,2,50-59,0
TEST,20201116,UKN,2,60-69,0
TEST,20201116,UKN,2,70-79,0
TEST,20201116,UKN,2,80+,0
TEST,20201116,UKN,2,60+,0
TEST,20201116,UKN,2,all_agebands,0
TEST,20201123,AstraZeneca,1,0-4,0
TEST,20201123,AstraZeneca,1,5-11,0
TEST,20201123,AstraZeneca,1,12-17,0
TEST,20201123,AstraZeneca,1,18-24,0
TEST,20201123,AstraZeneca,1,25-29,0
TEST,20201123,AstraZeneca,1,30-39,0
TEST,20201123,AstraZeneca,1,40-49,0
TEST,20201123,AstraZeneca,1,50-59,0
TEST,20201123,AstraZeneca,1,60-69,0
TEST,20201123,AstraZeneca,1,70-79,0
TEST,20201123,AstraZeneca,1,80+,0
TEST,20201123,AstraZeneca,1,60+,0
TEST,20201123,AstraZeneca,1,all_agebands,0
TEST,20201123,AstraZeneca,2,0-4,0
TEST,20201123,AstraZeneca,2,5-11,0
TEST,20201123,AstraZeneca,2,12-17,0
TEST,20201123,AstraZeneca,2,18-24,0
TEST,20201123,AstraZeneca,2,25-29,0
TEST,20201123,AstraZeneca,2,30-39,0
TEST,20201123,AstraZeneca,2,40-49,0
TEST,20201123,AstraZeneca,2,50-59,0
TEST,20201123,AstraZeneca,2,60-69,0
TEST,20201123,AstraZeneca,2,70-79,0
TEST,20201123,AstraZeneca,2,80+,0
TEST,20201123,AstraZeneca,2,60+,0
TEST,20201123,AstraZeneca,2,all_agebands,0
TEST,20201123,J&J,1,0-4,0
TEST,20201123,J&J,1,5-11,0
TEST,20201123,J&J,1,12-17,0
TEST,20201123,J&J,1,18-24,0
TEST,20201123,J&J,1,25-29,0
TEST,20201123,J&J,1,30-39,0
TEST,20201123,J&J,1,40-49,0
TEST,20201123,J&J,1,50-59,0
TEST,20201123,J&J,1,60-69,0
TEST,20201123,J&J,1,70-79,0
TEST,20201123,J&J,1,80+,0
TEST,20201123,J&J,1,60+,0
TEST,20201123,J&J,1,all_agebands,0
TEST,20201123,J&J,2,0-4,0
TEST,20201123,J&J,2,5-11,0
TEST,20201123,J&J,2,12-17,0
TEST,20201123,J&J,2,18-24,0
TEST,20201123,J&J,2,25-29,0
TEST,20201123,J&J,2,30-39,0
TEST,20201123,J&J,2,40-49,0
TEST,20201123,J&J,2,50-59,0
TEST,20201123,J&J,2,60-69,0
TEST,20201123,J&J,2,70-79,0
TEST,20201123,J&J,2,80+,0
TEST,20201123,J&J,2,60+,0
TEST,20201123,J&J,2,all_agebands,0
TEST,20201123,Moderna,1,0-4,0
TEST,20201123,Moderna,1,5-11,0
TEST,20201123,Moderna,1,12-17,0
TEST,20201123,Moderna,1,18-24,0
TEST,20201123,Moderna,1,25-29,0
TEST,20201123,Moderna,1,30-39,0
TEST,20201123,Moderna,1,40-49,0
TEST,20201123,Moderna,1,50-59,0
TEST,20201123,Moderna,1,60-69,0
TEST,20201123,Moderna,1,70-79,0
TEST,20201123,Moderna,1,80+,0
TEST,20201123,Moderna,1,60+,0
TEST,20201123,Moderna,1,all_agebands,0
TEST,20201123,Moderna,2,0-4,0
TEST,20201123,Moderna,2,5-11,0
TEST,20201123,Moderna,2,12-17,0
TEST,20201123,Moderna,2,18-24,0
TEST,20201123,Moderna,2,25-29,0
TEST,20201123,Moderna,2,30-39,0
TEST,20201123,Moderna,2,40-49,0
TEST,20201123,Moderna,2,50-59,0
TEST,20201123,Moderna,2,60-69,0
TEST,20201123,Moderna,2,70-79,0
TEST,20201123,Moderna,2,80+,0
TEST,20201123,Moderna,2,60+,0
TEST,20201123,Moderna,2,all_agebands,0
TEST,20201123,Pfizer,1,0-4,0
TEST,20201123,Pfizer,1,5-11,0
TEST,20201123,Pfizer,1,12-17,0
TEST,20201123,Pfizer,1,18-24,0
TEST,20201123,Pfizer,1,25-29,0
TEST,20201123,Pfizer,1,30-39,0
TEST,20201123,Pfizer,1,40-49,0
TEST,20201123,Pfizer,1,50-59,0
TEST,20201123,Pfizer,1,60-69,0
TEST,20201123,Pfizer,1,70-79,0
TEST,20201123,Pfizer,1,80+,0
TEST,20201123,Pfizer,1,60+,0
TEST,20201123,Pfizer,1,all_agebands,0
TEST,20201123,Pfizer,2,0-4,0
TEST,20201123,Pfizer,2,5-11,0
TEST,20201123,Pfizer,2,12-17,0
TEST,20201123,Pfizer,2,18-24,0
TEST,20201123,Pfizer,2,25-29,0
TEST,20201123,Pfizer,2,30-39,0
TEST,20201123,Pfizer,2,40-49,0
TEST,20201123,Pfizer,2,50-59,0
TEST,20201123,Pfizer,2,60-69,0
TEST,20201123,Pfizer,2,70-79,0
TEST,20201123,Pfizer,2,80+,0
TEST,20201123,Pfizer,2,60+,0
TEST,20201123,Pfizer,2,all_agebands,0
TEST,20201123,UKN,1,0-4,0
TEST,20201123,UKN,1,5-11,0
TEST,20201123,UKN,1,12-17,0
TEST,20201123,UKN,1,18-24,0
TEST,20201123,UKN,1,25-29,0
TEST,20201123,UKN,1,30-39,0
TEST,20201123,UKN,1,40-49,0
TEST,20201123,UKN,1,50-59,0
TEST,20201123,UKN,1,60-69,0
TEST,20201123,UKN,1,70-79,0
TEST,20201123,UKN,1,80+,0
TEST,20201123,UKN,1,60+,0
TEST,20201123,UKN,1,all_agebands,0
TEST,20201123,UKN,2,0-4,0
TEST,20201123,UKN,2,5-11,0
TEST,20201123,UKN,2,12-17,0
TEST,20201123,UKN,2,18-24,0
TEST,20201123,UKN,2,25-29,0
TEST,20201123,UKN,2,30-39,0
TEST,20201123,UKN,2,40-49,0
TEST,20201123,UKN,2,50-59,0
TEST,20201123,UKN,2,60-69,0
TEST,20201123,UKN,2,70-79,0
TEST,20201123,UKN,2,80+,0
TEST,20201123,UKN,2,60+,0
TEST,20201123,UKN,2,all_agebands,0
TEST,20201130,AstraZeneca,1,0-4,0
TEST,20201130,AstraZeneca,1,5-11,0
TEST,20201130,AstraZeneca,1,12-17,0
TEST,20201130,AstraZeneca,1,18-24,0
TEST,20201130,AstraZeneca,1,25-29,0
TEST,20201130,AstraZeneca,1,30-39,0
TEST,20201130,AstraZeneca,1,40-49,0
TEST,20201130,AstraZeneca,1,50-59,0
TEST,20201130,AstraZeneca,1,60-69,0
TEST,20201130,AstraZeneca,1,70-79,0
TEST,20201130,AstraZeneca,1,80+,0
TEST,20201130,AstraZeneca,1,60+,0
TEST,20201130,AstraZeneca,1,all_agebands,0
TEST,20201130,AstraZeneca,2,0-4,0
TEST,20201130,AstraZeneca,2,5-11,0
TEST,20201130,AstraZeneca,2,12-17,0
TEST,20201130,AstraZeneca,2,18-24,0
TEST,20201130,AstraZeneca,2,25-29,0
TEST,20201130,AstraZeneca,2,30-39,0
TEST,20201130,AstraZeneca,2,40-49,0
TEST,20201130,AstraZeneca,2,50-59,0
TEST,20201130,AstraZeneca,2,60-69,0
TEST,20201130,AstraZeneca,2,70-79,0
TEST,20201130,AstraZeneca,2,80+,0
TEST,20201130,AstraZeneca,2,60+,0
TEST,20201130,AstraZeneca,2,all_agebands,0
TEST,20201130,J&J,1,0-4,0
TEST,20201130,J&J,1,5-11,0
TEST,20201130,J&J,1,12-17,0
TEST,20201130,J&J,1,18-24,0
TEST,20201130,J&J,1,25-29,0
TEST,20201130,J&J,1,30-39,0
TEST,20201130,J&J,1,40-49,0
TEST,20201130,J&J,1,50-59,0
TEST,20201130,J&J,1,60-69,0
TEST,20201130,J&J,1,70-79,0
TEST,20201130,J&J,1,80+,0
TEST,20201130,J&J,1,60+,0
TEST,20201130,J&J,1,all_agebands,0
TEST,20201130,J&J,2,0-4,0
TEST,20201130,J&J,2,5-11,0
TEST,20201130,J&J,2,12-17,0
TEST,20201130,J&J,2,18-24,0
TEST,20201130,J&J,2,25-29,0
TEST,20201130,J&J,2,30-39,0
TEST,20201130,J&J,2,40-49,0
TEST,20201130,J&J,2,50-59,0
TEST,20201130,J&J,2,60-69,0
TEST,20201130,J&J,2,70-79,0
TEST,20201130,J&J,2,80+,0
TEST,20201130,J&J,2,60+,0
TEST,20201130,J&J,2,all_agebands,0
TEST,20201130,Moderna,1,0-4,0
TEST,20201130,Moderna,1,5-11,0
TEST,20201130,Moderna,1,12-17,0
TEST,20201130,Moderna,1,18-24,0
TEST,20201130,Moderna,1,25-29,0
TEST,20201130,Moderna,1,30-39,0
TEST,20201130,Moderna,1,40-49,0
TEST,20201130,Moderna,1,50-59,0
TEST,20201130,Moderna,1,60-69,0
TEST,20201130,Moderna,1,70-79,0
TEST,20201130,Moderna,1,80+,0
TEST,20201130,Moderna,1,60+,0
TEST,20201130,Moderna,1,all_agebands,0
TEST,20201130,Moderna,2,0-4,0
TEST,20201130,Moderna,2,5-11,0
TEST,20201130,Moderna,2,12-17,0
TEST,20201130,Moderna,2,18-24,0
TEST,20201130,Moderna,2,25-29,0
TEST,20201130,Moderna,2,30-39,0
TEST,20201130,Moderna,2,40-49,0
TEST,20201130,Moderna,2,50-59,0
TEST,20201130,Moderna,2,60-69,0
TEST,20201130,Moderna,2,70-79,0
TEST,20201130,Moderna,2,80+,0
TEST,20201130,Moderna,2,60+,0
TEST,20201130,Moderna,2,all_agebands,0
TEST,20201130,Pfizer,1,0-4,0
TEST,20201130,Pfizer,1,5-11,0
TEST,20201130,Pfizer,1,12-17,0
TEST,20201130,Pfizer,1,18-24,0
TEST,20201130,Pfizer,1,25-29,0
TEST,20201130,Pfizer,1,30-39,0
TEST,20201130,Pfizer,1,40-49,0
TEST,20201130,Pfizer,1,50-59,0
TEST,20201130,Pfizer,1,60-69,0
TEST,20201130,Pfizer,1,70-79,0
TEST,20201130,Pfizer,1,80+,0
TEST,20201130,Pfizer,1,60+,0
TEST,20201130,Pfizer,1,all_agebands,0
TEST,20201130,Pfizer,2,0-4,0
TEST,20201130,Pfizer,2,5-11,0
TEST,20201130,Pfizer,2,12-17,0
TEST,20201130,Pfizer,2,18-24,0
TEST,20201130,Pfizer,2,25-29,0
TEST,20201130,Pfizer,2,30-39,0
TEST,20201130,Pfizer,2,40-49,0
TEST,20201130,Pfizer,2,50-59,0
TEST,20201130,Pfizer,2,60-69,0
TEST,20201130,Pfizer,2,70-79,0
TEST,20201130,Pfizer,2,80+,0
TEST,20201130,Pfizer,2,60+,0
TEST,20201130,Pfizer,2,all_agebands,0
TEST,20201130,UKN,1,0-4,0
TEST,20201130,UKN,1,5-11,0
TEST,20201130,UKN,1,12-17,0
TEST,20201130,UKN,1,18-24,0
TEST,20201130,UKN,1,25-29,0
TEST,20201130,UKN,1,30-39,0
TEST,20201130,UKN,1,40-49,0
TEST,20201130,UKN,1,50-59,0
TEST,20201130,UKN,1,60-69,0
TEST,20201130,UKN,1,70-79,0
TEST,20201130,UKN,1,80+,0
TEST,20201130,UKN,1,60+,0
TEST,20201130,UKN,1,all_agebands,0
TEST,20201130,UKN,2,0-4,0
TEST,20201130,UKN,2,5-11,0
TEST,20201130,UKN,2,12-17,0
TEST,20201130,UKN,2,18-24,0
TEST,20201130,UKN,2,25-29,0
TEST,20201130,UKN,2,30-39,0
TEST,20201130,UKN,2,40-49,0
TEST,20201130,UKN,2,50-59,0
TEST,20201130,UKN,2,60-69,0
TEST,20201130,UKN,2,70-79,0
TEST,20201130,UKN,2,80+,0
TEST,20201130,UKN,2,60+,0
TEST,20201130,UKN,2,all_agebands,0
TEST,20201207,AstraZeneca,1,0-4,0
TEST,20201207,AstraZeneca,1,5-11,0
TEST,20201207,AstraZeneca,1,12-17,0
TEST,20201207,AstraZeneca,1,18-24,0
TEST,20201207,AstraZeneca,1,25-29,0
TEST,20201207,AstraZeneca,1,30-39,0
TEST,20201207,AstraZeneca,1,40-49,0
TEST,20201207,AstraZeneca,1,50-59,0
TEST,20201207,AstraZeneca,1,60-69,0
TEST,20201207,AstraZeneca,1,70-79,0
TEST,20201207,AstraZeneca,1,80+,0
TEST,20201207,AstraZeneca,1,60+,0
TEST,20201207,AstraZeneca,1,all_agebands,0
TEST,20201207,AstraZeneca,2,0-4,0
TEST,20201207,AstraZeneca,2,5-11,0
TEST,20201207,AstraZeneca,2,12-17,0
TEST,20201207,AstraZeneca,2,18-24,0
TEST,20201207,AstraZeneca,2,25-29,0
TEST,20201207,AstraZeneca,2,30-39,0
TEST,20201207,AstraZeneca,2,40-49,0
TEST,20201207,AstraZeneca,2,50-59,0
TEST,20201207,AstraZeneca,2,60-69,0
TEST,20201207,AstraZeneca,2,70-79,0
TEST,20201207,AstraZeneca,2,80+,0
TEST,20201207,AstraZeneca,2,60+,0
TEST,20201207,AstraZeneca,2,all_agebands,0
TEST,20201207,J&J,1,0-4,0
